,time,temperature,rain,windspeed,precipitationHcount,city,VolatilityScore,VolatilityRiskStatus,30_day_avg,year
281,2010-10-09,26.3,10.0,23.2,23,Colombo,0.4157445077298618,NO,25.98,2010
282,2010-10-10,26.9,2.4,19.3,11,Colombo,0.18425549227013605,NO,26.016666666666666,2010
283,2010-10-11,26.7,3.2,18.7,15,Colombo,0.015744507729863244,NO,26.016666666666666,2010
284,2010-10-12,26.7,1.2,16.0,10,Colombo,0.015744507729863244,NO,26.023333333333333,2010
285,2010-10-13,26.8,0.0,16.0,0,Colombo,0.08425549227013818,NO,26.043333333333337,2010
286,2010-10-14,26.7,1.1,19.8,5,Colombo,0.015744507729863244,NO,26.063333333333336,2010
287,2010-10-15,26.7,0.5,21.2,3,Colombo,0.015744507729863244,NO,26.083333333333332,2010
288,2010-10-16,26.5,2.3,22.0,12,Colombo,0.21574450772986253,NO,26.08,2010
289,2010-10-17,26.3,8.3,17.8,19,Colombo,0.4157445077298618,NO,26.05666666666667,2010
290,2010-10-18,26.0,2.3,15.5,12,Colombo,0.7157445077298625,NO,26.06,2010
291,2010-10-19,26.6,0.8,17.7,6,Colombo,0.11574450772986111,NO,26.08,2010
292,2010-10-20,26.1,0.1,14.9,1,Colombo,0.6157445077298611,NO,26.07333333333333,2010
293,2010-10-21,26.3,1.7,16.6,7,Colombo,0.4157445077298618,NO,26.09,2010
294,2010-10-22,26.4,1.0,20.6,5,Colombo,0.31574450772986395,NO,26.110000000000003,2010
295,2010-10-23,26.5,0.0,15.8,0,Colombo,0.21574450772986253,NO,26.14666666666667,2010
296,2010-10-24,26.7,2.1,17.3,12,Colombo,0.015744507729863244,NO,26.2,2010
297,2010-10-25,26.5,0.8,14.8,6,Colombo,0.21574450772986253,NO,26.21333333333333,2010
298,2010-10-26,26.5,0.9,14.8,5,Colombo,0.21574450772986253,NO,26.23,2010
299,2010-10-27,25.8,8.9,12.3,17,Colombo,0.9157445077298618,NO,26.236666666666668,2010
300,2010-10-28,25.4,14.7,8.0,18,Colombo,1.315744507729864,YES,26.236666666666668,2010
301,2010-10-29,25.6,18.0,12.6,20,Colombo,1.1157445077298611,YES,26.27,2010
302,2010-10-30,25.7,11.7,12.6,17,Colombo,1.0157445077298632,YES,26.276666666666664,2010
303,2010-10-31,25.3,18.3,14.8,17,Colombo,1.4157445077298618,YES,26.256666666666668,2010
304,2010-11-01,26.3,4.0,14.2,17,Colombo,0.4157445077298618,NO,26.31,2010
305,2010-11-02,26.5,1.3,12.1,7,Colombo,0.21574450772986253,NO,26.336666666666666,2010
306,2010-11-03,26.7,2.3,11.9,12,Colombo,0.015744507729863244,NO,26.326666666666668,2010
307,2010-11-04,25.7,17.9,12.3,19,Colombo,1.0157445077298632,YES,26.3,2010
308,2010-11-05,25.0,16.3,14.5,21,Colombo,1.7157445077298625,YES,26.256666666666664,2010
309,2010-11-06,25.4,12.0,21.3,24,Colombo,1.315744507729864,YES,26.226666666666667,2010
310,2010-11-07,26.3,8.9,24.8,13,Colombo,0.4157445077298618,NO,26.23,2010
311,2010-11-08,26.4,1.5,15.7,6,Colombo,0.31574450772986395,NO,26.233333333333334,2010
312,2010-11-09,26.0,8.8,11.7,15,Colombo,0.7157445077298625,NO,26.203333333333333,2010
313,2010-11-10,25.2,49.5,12.6,19,Colombo,1.5157445077298632,YES,26.153333333333332,2010
314,2010-11-11,25.0,115.7,10.0,12,Colombo,1.7157445077298625,YES,26.09666666666667,2010
315,2010-11-12,26.5,0.7,13.6,5,Colombo,0.21574450772986253,NO,26.086666666666666,2010
316,2010-11-13,26.3,2.6,8.6,7,Colombo,0.4157445077298618,NO,26.073333333333334,2010
317,2010-11-14,26.0,5.0,8.1,7,Colombo,0.7157445077298625,NO,26.05,2010
318,2010-11-15,26.3,1.7,9.5,5,Colombo,0.4157445077298618,NO,26.043333333333333,2010
319,2010-11-16,25.6,4.2,15.1,12,Colombo,1.1157445077298611,YES,26.02,2010
320,2010-11-17,25.4,8.8,13.2,12,Colombo,1.315744507729864,YES,26.0,2010
321,2010-11-18,25.9,7.8,6.4,12,Colombo,0.815744507729864,NO,25.97666666666667,2010
322,2010-11-19,25.6,17.7,8.0,17,Colombo,1.1157445077298611,YES,25.959999999999997,2010
323,2010-11-20,25.6,11.1,10.2,21,Colombo,1.1157445077298611,YES,25.936666666666664,2010
324,2010-11-21,24.7,15.2,13.2,17,Colombo,2.0157445077298632,YES,25.88,2010
325,2010-11-22,25.4,65.7,8.5,17,Colombo,1.315744507729864,YES,25.84333333333333,2010
326,2010-11-23,24.9,15.4,10.0,22,Colombo,1.815744507729864,YES,25.783333333333335,2010
327,2010-11-24,25.0,12.9,11.0,18,Colombo,1.7157445077298625,YES,25.733333333333334,2010
328,2010-11-25,25.5,8.3,11.2,9,Colombo,1.2157445077298625,YES,25.7,2010
329,2010-11-26,25.1,22.9,16.0,20,Colombo,1.6157445077298611,YES,25.676666666666666,2010
330,2010-11-27,25.6,12.3,13.4,19,Colombo,1.1157445077298611,YES,25.683333333333334,2010
331,2010-11-28,25.3,13.6,10.2,11,Colombo,1.4157445077298618,YES,25.673333333333332,2010
332,2010-11-29,25.8,12.2,10.8,9,Colombo,0.9157445077298618,NO,25.67666666666667,2010
333,2010-11-30,25.5,30.9,8.4,16,Colombo,1.2157445077298625,YES,25.683333333333334,2010
334,2010-12-01,24.8,35.2,6.6,24,Colombo,1.9157445077298618,YES,25.633333333333333,2010
335,2010-12-02,25.2,26.1,9.2,19,Colombo,1.5157445077298632,YES,25.59,2010
336,2010-12-03,24.4,24.1,17.5,23,Colombo,2.315744507729864,YES,25.513333333333332,2010
337,2010-12-04,24.8,30.9,20.2,17,Colombo,1.9157445077298618,YES,25.483333333333334,2010
338,2010-12-05,24.9,1.8,22.3,6,Colombo,1.815744507729864,YES,25.480000000000004,2010
339,2010-12-06,25.1,12.7,17.0,22,Colombo,1.6157445077298611,YES,25.469999999999995,2010
340,2010-12-07,24.6,17.8,17.1,23,Colombo,2.115744507729861,YES,25.413333333333334,2010
341,2010-12-08,25.2,48.0,13.5,21,Colombo,1.5157445077298632,YES,25.373333333333335,2010
342,2010-12-09,24.1,25.1,15.8,24,Colombo,2.615744507729861,YES,25.310000000000002,2010
343,2010-12-10,25.2,11.9,13.4,21,Colombo,1.5157445077298632,YES,25.31,2010
344,2010-12-11,25.8,2.8,16.2,17,Colombo,0.9157445077298618,NO,25.336666666666666,2010
345,2010-12-12,25.9,1.6,17.3,9,Colombo,0.815744507729864,NO,25.316666666666666,2010
346,2010-12-13,25.1,0.0,11.9,0,Colombo,1.6157445077298611,YES,25.276666666666667,2010
347,2010-12-14,25.4,0.0,9.3,0,Colombo,1.315744507729864,YES,25.256666666666668,2010
348,2010-12-15,25.8,1.1,6.6,4,Colombo,0.9157445077298618,NO,25.240000000000002,2010
349,2010-12-16,25.3,7.2,10.7,11,Colombo,1.4157445077298618,YES,25.230000000000004,2010
350,2010-12-17,26.0,0.8,7.1,5,Colombo,0.7157445077298625,NO,25.25,2010
351,2010-12-18,26.0,1.3,10.6,5,Colombo,0.7157445077298625,NO,25.253333333333334,2010
352,2010-12-19,25.9,0.3,14.1,2,Colombo,0.815744507729864,NO,25.263333333333332,2010
353,2010-12-20,25.7,4.3,8.4,7,Colombo,1.0157445077298632,YES,25.266666666666666,2010
354,2010-12-21,25.5,4.5,15.2,8,Colombo,1.2157445077298625,YES,25.293333333333333,2010
355,2010-12-22,24.5,15.6,15.1,19,Colombo,2.2157445077298625,YES,25.263333333333332,2010
356,2010-12-23,24.0,39.0,16.0,24,Colombo,2.7157445077298625,YES,25.233333333333334,2010
357,2010-12-24,22.9,33.1,15.9,21,Colombo,3.815744507729864,YES,25.163333333333338,2010
358,2010-12-25,23.6,37.0,15.9,14,Colombo,3.115744507729861,YES,25.1,2010
359,2010-12-26,24.6,0.0,22.3,0,Colombo,2.115744507729861,YES,25.083333333333332,2010
360,2010-12-27,24.2,0.0,23.1,0,Colombo,2.5157445077298632,YES,25.03666666666667,2010
361,2010-12-28,24.3,0.1,18.6,1,Colombo,2.415744507729862,YES,25.003333333333334,2010
362,2010-12-29,25.3,1.9,9.7,7,Colombo,1.4157445077298618,YES,24.986666666666668,2010
363,2010-12-30,25.0,6.8,10.1,14,Colombo,1.7157445077298625,YES,24.970000000000002,2010
364,2010-12-31,24.3,1.9,10.5,6,Colombo,2.415744507729862,YES,24.953333333333333,2010
365,2011-01-01,24.7,8.6,18.4,11,Colombo,2.0157445077298632,YES,24.936666666666667,2011
366,2011-01-02,24.6,6.4,16.1,14,Colombo,2.115744507729861,YES,24.94333333333333,2011
367,2011-01-03,25.2,2.4,16.0,10,Colombo,1.5157445077298632,YES,24.956666666666667,2011
368,2011-01-04,24.4,1.7,17.7,4,Colombo,2.315744507729864,YES,24.939999999999998,2011
369,2011-01-05,24.4,1.0,19.6,5,Colombo,2.315744507729864,YES,24.916666666666668,2011
370,2011-01-06,24.6,0.0,24.0,0,Colombo,2.115744507729861,YES,24.916666666666668,2011
371,2011-01-07,24.5,6.5,23.0,14,Colombo,2.2157445077298625,YES,24.89333333333333,2011
372,2011-01-08,24.9,21.2,19.9,12,Colombo,1.815744507729864,YES,24.919999999999998,2011
373,2011-01-09,24.4,21.9,16.9,16,Colombo,2.315744507729864,YES,24.89333333333333,2011
374,2011-01-10,24.1,1.4,14.8,9,Colombo,2.615744507729861,YES,24.836666666666662,2011
375,2011-01-11,24.6,0.0,15.2,0,Colombo,2.115744507729861,YES,24.793333333333333,2011
376,2011-01-12,23.6,0.5,18.0,2,Colombo,3.115744507729861,YES,24.743333333333332,2011
377,2011-01-13,21.2,25.4,25.8,14,Colombo,5.515744507729863,YES,24.603333333333335,2011
378,2011-01-14,23.8,1.7,22.4,5,Colombo,2.915744507729862,YES,24.53666666666667,2011
379,2011-01-15,24.9,6.1,8.6,11,Colombo,1.815744507729864,YES,24.52333333333333,2011
380,2011-01-16,25.3,1.8,8.3,7,Colombo,1.4157445077298618,YES,24.5,2011
381,2011-01-17,25.4,2.1,8.9,8,Colombo,1.315744507729864,YES,24.48,2011
382,2011-01-18,25.4,6.2,9.4,9,Colombo,1.315744507729864,YES,24.46333333333333,2011
383,2011-01-19,24.9,0.5,10.0,2,Colombo,1.815744507729864,YES,24.436666666666667,2011
384,2011-01-20,24.5,0.0,8.5,0,Colombo,2.2157445077298625,YES,24.403333333333332,2011
385,2011-01-21,24.8,0.0,6.6,0,Colombo,1.9157445077298618,YES,24.413333333333338,2011
386,2011-01-22,25.5,0.0,12.8,0,Colombo,1.2157445077298625,YES,24.463333333333335,2011
387,2011-01-23,25.3,0.0,13.1,0,Colombo,1.4157445077298618,YES,24.543333333333333,2011
388,2011-01-24,25.7,0.0,14.7,0,Colombo,1.0157445077298632,YES,24.613333333333337,2011
389,2011-01-25,26.0,2.4,11.8,3,Colombo,0.7157445077298625,NO,24.66,2011
390,2011-01-26,25.7,7.2,10.6,11,Colombo,1.0157445077298632,YES,24.709999999999997,2011
391,2011-01-27,25.6,17.4,11.0,10,Colombo,1.1157445077298611,YES,24.753333333333334,2011
392,2011-01-28,25.3,8.7,12.7,6,Colombo,1.4157445077298618,YES,24.75333333333333,2011
393,2011-01-29,25.4,4.1,15.8,4,Colombo,1.315744507729864,YES,24.766666666666666,2011
394,2011-01-30,25.8,4.6,9.4,5,Colombo,0.9157445077298618,NO,24.816666666666666,2011
395,2011-01-31,24.8,2.8,13.1,7,Colombo,1.9157445077298618,YES,24.819999999999997,2011
396,2011-02-01,24.3,11.1,15.7,15,Colombo,2.415744507729862,YES,24.810000000000002,2011
397,2011-02-02,23.4,16.5,25.6,18,Colombo,3.315744507729864,YES,24.75,2011
398,2011-02-03,23.3,22.1,21.3,23,Colombo,3.415744507729862,YES,24.71333333333333,2011
399,2011-02-04,23.3,0.2,31.3,2,Colombo,3.415744507729862,YES,24.67666666666667,2011
400,2011-02-05,24.0,3.5,26.6,9,Colombo,2.7157445077298625,YES,24.65666666666667,2011
401,2011-02-06,24.9,3.9,15.5,8,Colombo,1.815744507729864,YES,24.67,2011
402,2011-02-07,24.2,36.6,17.6,13,Colombo,2.5157445077298632,YES,24.64666666666667,2011
403,2011-02-08,25.4,1.7,18.4,4,Colombo,1.315744507729864,YES,24.68,2011
404,2011-02-09,26.0,0.3,14.1,3,Colombo,0.7157445077298625,NO,24.743333333333336,2011
405,2011-02-10,25.5,1.3,15.1,6,Colombo,1.2157445077298625,YES,24.773333333333333,2011
406,2011-02-11,25.6,0.1,14.0,1,Colombo,1.1157445077298611,YES,24.84,2011
407,2011-02-12,25.5,0.0,13.0,0,Colombo,1.2157445077298625,YES,24.983333333333334,2011
408,2011-02-13,25.6,0.0,14.6,0,Colombo,1.1157445077298611,YES,25.043333333333333,2011
409,2011-02-14,25.9,0.8,10.7,6,Colombo,0.815744507729864,NO,25.076666666666664,2011
410,2011-02-15,25.9,0.6,13.2,5,Colombo,0.815744507729864,NO,25.096666666666668,2011
411,2011-02-16,25.7,0.0,11.2,0,Colombo,1.0157445077298632,YES,25.106666666666666,2011
412,2011-02-17,26.4,0.0,11.6,0,Colombo,0.31574450772986395,NO,25.139999999999997,2011
413,2011-02-18,26.8,0.3,12.1,3,Colombo,0.08425549227013818,NO,25.203333333333333,2011
414,2011-02-19,26.2,3.3,9.7,7,Colombo,0.5157445077298632,NO,25.259999999999998,2011
415,2011-02-20,26.2,2.7,8.7,6,Colombo,0.5157445077298632,NO,25.30666666666667,2011
416,2011-02-21,25.8,6.5,11.2,10,Colombo,0.9157445077298618,NO,25.316666666666666,2011
417,2011-02-22,26.2,1.2,8.3,6,Colombo,0.5157445077298632,NO,25.346666666666668,2011
418,2011-02-23,26.7,0.3,7.4,2,Colombo,0.015744507729863244,NO,25.380000000000003,2011
419,2011-02-24,26.7,0.6,8.4,3,Colombo,0.015744507729863244,NO,25.403333333333332,2011
420,2011-02-25,26.4,0.4,9.5,2,Colombo,0.31574450772986395,NO,25.426666666666666,2011
421,2011-02-26,26.1,0.0,10.5,0,Colombo,0.6157445077298611,NO,25.44333333333333,2011
422,2011-02-27,26.6,0.0,8.4,0,Colombo,0.11574450772986111,NO,25.486666666666668,2011
423,2011-02-28,26.3,1.5,11.7,2,Colombo,0.4157445077298618,NO,25.516666666666666,2011
424,2011-03-01,26.4,3.0,14.8,5,Colombo,0.31574450772986395,NO,25.53666666666667,2011
425,2011-03-02,27.0,0.3,10.4,2,Colombo,0.28425549227013747,NO,25.610000000000003,2011
426,2011-03-03,26.2,3.8,8.9,4,Colombo,0.5157445077298632,NO,25.673333333333332,2011
427,2011-03-04,26.1,34.2,7.8,14,Colombo,0.6157445077298611,NO,25.763333333333332,2011
428,2011-03-05,25.9,14.6,8.3,8,Colombo,0.815744507729864,NO,25.85,2011
429,2011-03-06,26.3,3.7,8.0,2,Colombo,0.4157445077298618,NO,25.95,2011
430,2011-03-07,26.4,12.5,12.4,6,Colombo,0.31574450772986395,NO,26.029999999999998,2011
431,2011-03-08,26.3,2.9,8.2,4,Colombo,0.4157445077298618,NO,26.076666666666664,2011
432,2011-03-09,26.5,0.0,8.1,0,Colombo,0.21574450772986253,NO,26.15333333333333,2011
433,2011-03-10,26.6,0.0,12.1,0,Colombo,0.11574450772986111,NO,26.19333333333333,2011
434,2011-03-11,26.2,0.0,13.2,0,Colombo,0.5157445077298632,NO,26.2,2011
435,2011-03-12,26.7,0.1,8.3,1,Colombo,0.015744507729863244,NO,26.24,2011
436,2011-03-13,26.6,3.4,15.1,6,Colombo,0.11574450772986111,NO,26.27333333333333,2011
437,2011-03-14,27.0,0.7,17.9,3,Colombo,0.28425549227013747,NO,26.323333333333334,2011
438,2011-03-15,27.5,1.0,13.4,3,Colombo,0.7842554922701375,NO,26.386666666666667,2011
439,2011-03-16,27.7,0.2,12.3,2,Colombo,0.9842554922701368,YES,26.44666666666667,2011
440,2011-03-17,27.9,1.1,12.9,5,Colombo,1.184255492270136,YES,26.513333333333332,2011
441,2011-03-18,27.4,0.0,12.7,0,Colombo,0.684255492270136,NO,26.57,2011
442,2011-03-19,27.5,0.2,9.5,1,Colombo,0.7842554922701375,NO,26.60666666666667,2011
443,2011-03-20,27.1,6.7,12.1,9,Colombo,0.3842554922701389,NO,26.616666666666667,2011
444,2011-03-21,26.8,1.8,11.0,6,Colombo,0.08425549227013818,NO,26.636666666666667,2011
445,2011-03-22,27.0,2.2,13.0,9,Colombo,0.28425549227013747,NO,26.663333333333334,2011
446,2011-03-23,27.0,2.0,12.3,8,Colombo,0.28425549227013747,NO,26.703333333333333,2011
447,2011-03-24,26.6,1.3,10.2,6,Colombo,0.11574450772986111,NO,26.716666666666665,2011
448,2011-03-25,27.0,6.4,16.2,17,Colombo,0.28425549227013747,NO,26.726666666666667,2011
449,2011-03-26,26.5,2.8,14.0,9,Colombo,0.21574450772986253,NO,26.720000000000002,2011
450,2011-03-27,27.0,1.0,13.3,5,Colombo,0.28425549227013747,NO,26.740000000000002,2011
451,2011-03-28,26.7,3.2,12.7,11,Colombo,0.015744507729863244,NO,26.76,2011
452,2011-03-29,26.8,5.3,13.5,8,Colombo,0.08425549227013818,NO,26.766666666666666,2011
453,2011-03-30,27.2,3.0,15.3,10,Colombo,0.48425549227013676,NO,26.79666666666667,2011
454,2011-03-31,27.2,0.3,12.5,2,Colombo,0.48425549227013676,NO,26.82333333333333,2011
455,2011-04-01,27.5,1.2,13.8,8,Colombo,0.7842554922701375,NO,26.839999999999996,2011
456,2011-04-02,27.5,2.8,15.1,14,Colombo,0.7842554922701375,NO,26.883333333333333,2011
457,2011-04-03,27.2,1.4,15.5,5,Colombo,0.48425549227013676,NO,26.92,2011
458,2011-04-04,26.9,4.3,16.2,15,Colombo,0.18425549227013605,NO,26.953333333333333,2011
459,2011-04-05,26.8,4.3,14.8,18,Colombo,0.08425549227013818,NO,26.969999999999995,2011
460,2011-04-06,27.2,1.4,9.0,8,Colombo,0.48425549227013676,NO,26.996666666666666,2011
461,2011-04-07,27.1,4.8,8.6,6,Colombo,0.3842554922701389,NO,27.023333333333333,2011
462,2011-04-08,27.2,0.6,11.7,4,Colombo,0.48425549227013676,NO,27.046666666666667,2011
463,2011-04-09,26.9,3.7,14.0,9,Colombo,0.18425549227013605,NO,27.05666666666667,2011
464,2011-04-10,27.2,5.6,6.4,6,Colombo,0.48425549227013676,NO,27.089999999999996,2011
465,2011-04-11,26.5,28.6,13.4,17,Colombo,0.21574450772986253,NO,27.083333333333332,2011
466,2011-04-12,26.0,25.6,14.3,13,Colombo,0.7157445077298625,NO,27.063333333333333,2011
467,2011-04-13,26.7,19.4,10.6,10,Colombo,0.015744507729863244,NO,27.053333333333335,2011
468,2011-04-14,26.6,3.8,12.5,6,Colombo,0.11574450772986111,NO,27.023333333333333,2011
469,2011-04-15,26.9,3.6,11.2,5,Colombo,0.18425549227013605,NO,26.996666666666666,2011
470,2011-04-16,26.6,15.6,10.0,11,Colombo,0.11574450772986111,NO,26.953333333333333,2011
471,2011-04-17,26.8,3.0,10.0,5,Colombo,0.08425549227013818,NO,26.933333333333334,2011
472,2011-04-18,26.5,9.1,10.5,9,Colombo,0.21574450772986253,NO,26.9,2011
473,2011-04-19,26.2,10.3,12.8,13,Colombo,0.5157445077298632,NO,26.87,2011
474,2011-04-20,26.4,9.8,11.9,13,Colombo,0.31574450772986395,NO,26.85666666666667,2011
475,2011-04-21,27.0,2.3,14.8,5,Colombo,0.28425549227013747,NO,26.85666666666667,2011
476,2011-04-22,25.9,18.4,10.7,22,Colombo,0.815744507729864,NO,26.82,2011
477,2011-04-23,25.5,19.0,8.8,24,Colombo,1.2157445077298625,YES,26.783333333333335,2011
478,2011-04-24,26.2,15.3,18.6,16,Colombo,0.5157445077298632,NO,26.756666666666668,2011
479,2011-04-25,25.9,8.0,15.4,13,Colombo,0.815744507729864,NO,26.736666666666668,2011
480,2011-04-26,26.2,14.4,12.7,21,Colombo,0.5157445077298632,NO,26.709999999999997,2011
481,2011-04-27,26.5,12.0,13.8,19,Colombo,0.21574450772986253,NO,26.70333333333333,2011
482,2011-04-28,26.1,16.7,18.3,22,Colombo,0.6157445077298611,NO,26.68,2011
483,2011-04-29,27.5,3.3,17.9,11,Colombo,0.7842554922701375,NO,26.689999999999998,2011
484,2011-04-30,26.7,9.2,15.5,19,Colombo,0.015744507729863244,NO,26.673333333333336,2011
485,2011-05-01,26.3,5.3,12.8,16,Colombo,0.4157445077298618,NO,26.633333333333333,2011
486,2011-05-02,26.5,11.6,19.6,15,Colombo,0.21574450772986253,NO,26.6,2011
487,2011-05-03,26.9,4.3,15.9,17,Colombo,0.18425549227013605,NO,26.589999999999996,2011
488,2011-05-04,27.5,3.0,13.9,13,Colombo,0.7842554922701375,NO,26.61,2011
489,2011-05-05,27.0,11.2,13.5,22,Colombo,0.28425549227013747,NO,26.616666666666667,2011
490,2011-05-06,27.1,5.5,14.2,18,Colombo,0.3842554922701389,NO,26.613333333333333,2011
491,2011-05-07,27.7,5.3,16.9,12,Colombo,0.9842554922701368,YES,26.633333333333333,2011
492,2011-05-08,27.7,5.3,19.2,16,Colombo,0.9842554922701368,YES,26.65,2011
493,2011-05-09,26.7,4.2,14.0,15,Colombo,0.015744507729863244,NO,26.64333333333333,2011
494,2011-05-10,26.6,3.3,13.6,13,Colombo,0.11574450772986111,NO,26.623333333333335,2011
495,2011-05-11,26.8,5.1,15.4,19,Colombo,0.08425549227013818,NO,26.633333333333333,2011
496,2011-05-12,26.6,12.9,10.7,14,Colombo,0.11574450772986111,NO,26.653333333333332,2011
497,2011-05-13,27.2,1.9,15.7,9,Colombo,0.48425549227013676,NO,26.67,2011
498,2011-05-14,27.3,3.2,13.9,18,Colombo,0.5842554922701382,NO,26.69333333333333,2011
499,2011-05-15,27.1,2.5,15.3,10,Colombo,0.3842554922701389,NO,26.7,2011
500,2011-05-16,27.6,4.3,12.1,14,Colombo,0.8842554922701389,NO,26.733333333333334,2011
501,2011-05-17,27.0,3.1,11.3,6,Colombo,0.28425549227013747,NO,26.740000000000002,2011
502,2011-05-18,27.3,0.4,11.4,2,Colombo,0.5842554922701382,NO,26.766666666666666,2011
503,2011-05-19,27.4,0.8,13.8,6,Colombo,0.684255492270136,NO,26.806666666666665,2011
504,2011-05-20,27.1,2.9,16.2,16,Colombo,0.3842554922701389,NO,26.83,2011
505,2011-05-21,26.8,4.6,18.9,19,Colombo,0.08425549227013818,NO,26.82333333333333,2011
506,2011-05-22,26.7,7.7,17.4,13,Colombo,0.015744507729863244,NO,26.85,2011
507,2011-05-23,27.2,8.1,15.1,17,Colombo,0.48425549227013676,NO,26.90666666666667,2011
508,2011-05-24,26.7,7.2,15.5,15,Colombo,0.015744507729863244,NO,26.923333333333332,2011
509,2011-05-25,26.3,11.5,15.2,19,Colombo,0.4157445077298618,NO,26.936666666666667,2011
510,2011-05-26,26.4,16.5,15.5,15,Colombo,0.31574450772986395,NO,26.943333333333335,2011
511,2011-05-27,26.6,6.0,17.0,16,Colombo,0.11574450772986111,NO,26.94666666666667,2011
512,2011-05-28,26.3,21.1,19.5,21,Colombo,0.4157445077298618,NO,26.953333333333333,2011
513,2011-05-29,26.8,6.4,19.2,17,Colombo,0.08425549227013818,NO,26.93,2011
514,2011-05-30,26.4,12.1,18.1,20,Colombo,0.31574450772986395,NO,26.92,2011
515,2011-05-31,26.3,19.6,21.3,21,Colombo,0.4157445077298618,NO,26.92,2011
516,2011-06-01,26.4,15.0,21.7,16,Colombo,0.31574450772986395,NO,26.916666666666668,2011
517,2011-06-02,27.3,2.5,18.3,10,Colombo,0.5842554922701382,NO,26.930000000000003,2011
518,2011-06-03,26.8,6.1,18.1,20,Colombo,0.08425549227013818,NO,26.90666666666667,2011
519,2011-06-04,26.6,9.4,15.7,20,Colombo,0.11574450772986111,NO,26.893333333333334,2011
520,2011-06-05,27.0,4.2,16.8,14,Colombo,0.28425549227013747,NO,26.89,2011
521,2011-06-06,26.2,12.1,13.2,18,Colombo,0.5157445077298632,NO,26.839999999999996,2011
522,2011-06-07,26.9,6.6,13.2,19,Colombo,0.18425549227013605,NO,26.813333333333336,2011
523,2011-06-08,26.8,3.7,15.8,16,Colombo,0.08425549227013818,NO,26.816666666666666,2011
524,2011-06-09,26.4,10.1,12.8,21,Colombo,0.31574450772986395,NO,26.81,2011
525,2011-06-10,27.0,1.5,14.6,8,Colombo,0.28425549227013747,NO,26.816666666666666,2011
526,2011-06-11,27.1,2.0,16.7,9,Colombo,0.3842554922701389,NO,26.833333333333332,2011
527,2011-06-12,27.1,3.0,18.1,11,Colombo,0.3842554922701389,NO,26.83,2011
528,2011-06-13,26.3,7.1,16.1,23,Colombo,0.4157445077298618,NO,26.796666666666667,2011
529,2011-06-14,26.1,16.4,16.6,21,Colombo,0.6157445077298611,NO,26.763333333333332,2011
530,2011-06-15,26.4,10.4,15.9,14,Colombo,0.31574450772986395,NO,26.723333333333333,2011
531,2011-06-16,26.6,7.1,16.9,19,Colombo,0.11574450772986111,NO,26.709999999999997,2011
532,2011-06-17,26.7,6.0,15.6,17,Colombo,0.015744507729863244,NO,26.69,2011
533,2011-06-18,27.4,2.4,19.1,13,Colombo,0.684255492270136,NO,26.69,2011
534,2011-06-19,27.4,2.0,19.4,9,Colombo,0.684255492270136,NO,26.7,2011
535,2011-06-20,27.2,2.1,18.9,9,Colombo,0.48425549227013676,NO,26.713333333333335,2011
536,2011-06-21,27.5,2.5,18.1,15,Colombo,0.7842554922701375,NO,26.740000000000002,2011
537,2011-06-22,27.3,0.6,17.8,5,Colombo,0.5842554922701382,NO,26.743333333333332,2011
538,2011-06-23,27.2,3.6,18.8,16,Colombo,0.48425549227013676,NO,26.76,2011
539,2011-06-24,27.2,2.6,21.6,13,Colombo,0.48425549227013676,NO,26.79,2011
540,2011-06-25,26.9,6.7,21.6,12,Colombo,0.18425549227013605,NO,26.806666666666665,2011
541,2011-06-26,27.2,2.3,19.2,14,Colombo,0.48425549227013676,NO,26.826666666666664,2011
542,2011-06-27,27.0,11.0,18.0,19,Colombo,0.28425549227013747,NO,26.85,2011
543,2011-06-28,27.2,1.5,22.0,5,Colombo,0.48425549227013676,NO,26.863333333333337,2011
544,2011-06-29,27.1,1.7,18.0,7,Colombo,0.3842554922701389,NO,26.886666666666663,2011
